"id","title","year","language","authors"
"uc1.b3782926","Vieja Castilla, novela.","1970","spa","Dani, César."
"mdp.39015065469457","Magia blanca /","1986","spa","Gudiño Kieffer, Eduardo."
"txu.059173024504230","La muerte no tiene prisa.","1954","spa","Carballal, Horacio Ignacio."
"wu.89052051133","El viaje de los siete demonios /","1992","spa","Mujica Láinez, Manuel, 1910-1984."
"uc1.$b65926","Juan sin patria,","1889","spa","Gutiérrez, Eduardo, 1851-1889."
"txu.059173026575501","Las adúlteras por qué los hombres prefieren a las casadas; novela.","1970","spa","Santoro, Tito."
"uc1.b3782928","El agujero en la tierra : novela /","1983","spa","Dujovne Ortiz, Alicia."
"txu.059172119895512","Posdata para las flores /","1991","spa","Vitagliano, Miguel, 1961-"
"uc1.b3119069","Indios de Leoncito atacan Resistencia; novela historica chaqueña","1971","spa","Ríos Ortiz, Ricardo."
"txu.059173027983944","No hay tarascas en Vejuco : [novela] /","1975","spa","Sierra, Dante."
"txu.059173024537148","Una historia de verdad; [novela,","1966","spa","Danilo, Mario, pseud."
"uc1.b3119067","Unos cuantos días.","1962","spa","Pico Estrada, Luis."
"uiuo.ark:/13960/t85h7t403","La esclava legal (la casada) novela de costumbres /","1919","spa","GICCA, FRANCISCO."
"txu.059173026561314","Porque somos jóvenes /","1973","spa","Peyrano, Clara."
"txu.059173028018244","Annabella; novela en forma de cuentos : ""El Pentágono,"" pasado en limpio por el autor /","1974","spa","Di Benedetto, Antonio, 1922-1986."
"uc1.$b771676","El misterioso Heredia : novela /","1972","spa","Victoria, Marcos, 1902-"
"txu.059173026584433","Sol que regresa /","1981","spa","Colombres, Adolfo."
"uva.x000285193","Los grandes peces ciegos : -b novela / -c Luis Mario Lozzia.","1965","spa","Lozzia, Luis Mario."
"uc1.$b774707","El hombre que volvió a la vida.","1922","spa","Pagano, José León, 1875-1964."
"txu.059173023788583","Los que esperan el alba; [novela]","1967","spa","Ulla, Noemí."
"txu.059173027989259","Tres golpes de timbal /","1990","spa","Moyano, Daniel."
"uc1.b3782931","Pasaje de Ida /","1982","spa","Eyras, María Eugenia."
"uc1.b3777119","La rosa en el viento /","1979","spa","Gallardo, Sara."
"mdp.39015032896337","Amatista /","1989","spa","Steimberg, Alicia, 1933-"
"txu.059173023790417","Violeta y Jacinto","1966","spa","Farinella, Francisco José."
"uc1.b3707641","De nuevo lejos de Uppsala /","1989","spa","Pérsico, Eduardo."
