"id","title","year","language","authors"
"txu.059173026746557","No una, sino muchas muertes /","1975","spa","Congrains Martín, Enrique."
"uc1.$b152771","El éxodo; novela.","1921","spa","Herrera, Armando, b. 1886."
"uc1.b3787052","En otoño : después de mil años /","1974","spa","Yauri Montero, Marcos E."
"txu.059173024335450","Mundos eternos : (novela) /","1948","spa","Chiurliza, Luis Benjamín."
"uc1.$b151200","Yo fui mendigo.","1969","spa","Montoro, Isaac Felipe."
"txu.059173024449109","El Gaviota; El km. 83, estampas mulatas.","1930","spa","Diez-Canseco, José, 1904-1949."
"uc1.b3786767","Los Andes vengadores (novela).","1933","spa","Yépez Miranda, Alfredo."
"txu.059173026747640","Los perros hambrientos /","1970","spa","Alegría, Ciro, 1909-1967."
"uc1.$b182748","Kcori Champi, novela andina.","1925","spa","Caller, Lizandro."
"txu.059172011572487","Montoneras : novela /","1954","spa","Vegas Seminario, Francisco, 1904-"
"inu.39000004700899","La voluntad del tedio; novelas.","1916","spa","Silva Vidal, Ismael."
"pst.000005109302","El hombre que se casó por dinero (almas del día al desnudo) /","1930","spa","Eguren de Larrea, D. F."
"hvd.32044010530491","Los amigos de Elena; diez años antes.","1874","spa","Casos, Fernando, 1828--"
"txu.059173024519532","Fusiles y machetes; [novela]","1960","spa","Vilches Murga, Salomón."
"txu.059173023778557","El titan de bronce; novela peruana nacionalista.","1964","eng","Centellas, Isabel."
"wu.89106488588","Mi molino.","1953","spa","Camino Calderón, Carlos."
"uva.x000009689","Garcilaso Inca de la Vega, primer criollo.","1939","spa","Sánchez, Luis Alberto, 1900-"
"uc1.b3600349","Kilisani : novela /","1939","spa","More, Ernesto."
"uc1.$b467887","Búsqueda; novela.","1953","spa","Tamayo Vargas, Augusto."
"txu.059173024350056","La rosa muerta, las perlas de Rosa.","1989","spa","Cáceres, Zoila Aurora, b. 1877; Nervo, Amado, 1870-1919"
"pst.000005105854","Cartas de una turista /","1905","spa","Carrillo, Enrique A., 1876-1938."
"wu.89016534547","Romance, intriga e incienso /","1943","spa","McParlin de Elguera, Alida."
"uc1.$b160396","Los molinos; [novela,","1964","spa","Gabaldoni, Luis E."
"txu.059173023973428","Cielo y tierra de Santa Rosa.","1945","spa","Miró, César."
"wu.89017446352","Tierras de altura /","1988","spa","Bouroncle Carreón, Alfonso."
"txu.059173001328070","El doctor Chapaneta, empleado público /","1973","spa","Estremadoyro, J. M. (José M.)"
"txu.059173026746444","Retamayocc, o El oasis de una raza","1971","spa","Cuadros Escobedo, Manuel E."
"uc1.$b730438","La medusa.","1916","spa","Aguirre Morales, Augusto."
"uc1.$b498046","Dios no nos quiere.","1973","spa","Rodríguez, César Atahualpa, 1889-1972."
"wu.89107551459","Diosas : novela romántica /","1959","spa","Saba, Antonio J."
"inu.39000004661414","En las punas /","1941","spa","Rodríguez del Valle, A."
"txu.059173028014028","Negro cielo","1972","spa","Cardich, Pedro N."
"txu.059173024294024","Crónica de San Gabriel /","1975","spa","Ribeyro, Julio Ramón, 1929-1994."
"uc1.b3786771","Los Ingar /","1983","spa","Zavaleta, C. E. (Carlos Eduardo), 1929-"
"uva.x000437137","Los ríos profundos.","1958","spa","Arguedas, José María."
"txu.059173024410690","La cortina de lata.","1950","spa","Velarde, Héctor, 1898-1989."
"txu.059173024294272","Alférez Arce, teniente Arce, capitán Arce ...; novela.","1969","spa","Salazar Bondy, Sebastián."
"txu.059173024519678","También hay víboras en la ciudad /","1954","spa","Villarán Freire, Eduardo."
"uc1.$b152402","El pan prohibido.","1959","spa","Alcalde, Alfonso."
"uc1.$b152765","Sarayacu, tragedia ejemplar.","1949","spa","Juániz, Conrado"
"txu.059173026904148","Engranajes, novela.","1931","spa","Arciniega Arce, Rosa Silvia."
"uc1.$b152764","Sarayacu, tragedia en la selva peruana.","1960","spa","Juániz, Conrado"
"uc1.$b152766","Las campanas de Sarayacu.","1960","spa","Juániz, Conrado"
"uc1.b3787075","Al ritmo de Celia Cruz o Roberto Ledesma /","1978","spa","Ames, Omar, 1947-"
"inu.39000004752874","Palermo--Plaza de Mayo.","1950","spa","Holgun̕, Mercedes."
"uc1.b2835821","Los mortales : novela /","1966","spa","Alarco, Eugenio."
"txu.059173024443260","Cajón de sastre","1960","spa","Gabaldoni, Luis E."
"txu.059173026742771","Anoche ví los ojos de la muerte /","1975","spa","Estremadoyro, J. M. (José M.)"
"uc1.b2857737","El retoño : novela /","1969","spa","Huanay, Julián, 1910-1969."
"txu.059173026745000","En el valle de Huanchar; novela.","1948","spa","Laña Santillana, Pilar"
"wu.89107551467","La leyenda de todos y de nadie.","1957","spa","Saks, Katia, 1939 or 40-"
"uc1.b3600325","Los hijos del orden.","1973","spa","Urteaga Cabrera, Luis, 1940-"
"uc1.b2858261","El regreso del Paraíso; novela.","1971","spa","Yauri Montero, Marcos E."
"uc1.b3518244","Tuno, el curandero /","1977","spa","Gushiken, José."
"txu.059173001000907","Fueron tres vidas /","1950","spa","Elorrieta v. de Aranzábal, Genara."
"txu.059173017226534","Aves sin nido /","1973","spa","Matto de Turner, Clorinda, 1852-1909."
"txu.059173026692618","Punto de salida, punto de llegada : [novela] /","1977","spa","Engel, Paul."
"txu.059172013441402","El amor esta cansado /","1976","spa","Robles Godoy, Armando, 1923-"
"coo.31924011533621","Regina : novela premiada con medalla de plata en el Concurso internacional del Ateneo de Lima /","1886","spa","González de Fanning, Teresa, b. 1835."
"uc1.$b671038","Una mujer sola contra el mundo (Flora Tristán, la paria)","1942","spa","Sánchez, Luis Alberto, 1900-"
"txu.059173025496997","Playa de vidas.","1940","spa","Arciniega, Rosa, 1909-"
"uc1.$b774112","Tiempos de la patria vieja, novela historica.","1926","spa","Palma y Román, Angélica, 1883-"
