"id","title","year","language","authors"
"txu.059173026645083","El peso de la nube parda /","1974","spa","Montesinos Malo, Arturo, 1913-"
"uc1.b3329151","Atrapados: tríptico.","1972","spa","Icaza, Jorge, 1906-"
"mdp.39015010321241","Don Goyo, novela americana.","1933","spa","Aguilera Malta, Demetrio, 1909-"
"mdp.39015065638143","Plazas sin muros; novela.","1960","spa","Ruiz, Roberto, 1925-"
"txu.059173026528545","La envoltura del sueño /","1986","spa","Ortiz, Adalberto."
"txu.059173026528308","Arbol que no da fruto, novela.","1929","spa","Núñez, Sergio, 1886-1982."
"txu.059173024465739","Un niño tras de su estrella.","1959","spa","Guevara, Darío C."
"txu.059173026694555","La avara,","1910","spa","Unda, Gabriel."
"txu.059173026542036","Toque de queda /","1978","spa","Estupiñán Bass, Nelson."
"txu.059173026692378","El doctor Jehova /","1976","spa","Vieira V., León."
"mdp.39015062943124","En la paz del campo.","1940","spa","Martínez de Tinajero, Blanca."
"uc1.$b150407","Reloj de agua.","1958","spa","Vásconez Hurtado, Gustavo."
"uc1.$b253454","Rosas de invierno; novela.","1929","spa","Lemos R., Gustavo (Lemos Ramírez), 1878-1936."
"mdp.39015065632963","Los prisioneros de la noche : novela /","1967","spa","Díaz Ycaza, Rafael."
"uc1.$b253451","Alma martir, novela.","1931","spa","Larrea Andrade, Rafael, 1896-"
"txu.059173024529897","El bolsillo del diablo, novela de las minerías azuayas.","1941","spa","Moscoso Vega, Luis A."
"txu.059173024526265","Cumandá; ó, Un drama entre salvajes.","1959","spa","Mera, Juan León, 1832-1894."
"txu.059173024489250","Viento y granizo (novela)","1942","spa","Íñiguez Vintimilla, Juan."
"txu.059173026645072","Segunda vida, novela.","1962","spa","Montesinos Malo, Arturo."
"uc1.b3759277","Amaya o los vascos del siglo VIII,","1971","spa","Navarro Villoslada, Francisco, 1818-1895."
"txu.059173026643690","La ráfaga de angustia (novela).","1971","spa","Salvador, Humberto, 1906-"
"uc1.$b150406","La fuerza del destino; novela.","1964","spa","Ramírez, Arcelio."
"uc1.$b252817","Serraniegas.  (Primera serie) Angel.  Justos por pecadores.  Los pobres de espíritu.","1914","spa","Mera, Eduardo, 1872-1926."
"uc1.$b774483","Para matar el gusano (novela escrita en 1915)","1935","spa","Bustamante, José Rafael; Academia Ecuatoriana"
"inu.32000004799187","Perfiles de dos ciudades /","1950","spa","Paredes, Angel Modesto."
"txu.059173024463405","La Llaga, novela.","1908","spa","González, Nicolás Augusto, 1859-1918."
"wu.89004250155","El último Pérez /","1949","spa","Mena Soto, Joaquín."
"inu.32000004794600","Rayos catódicos y fuegos fatuos,","1907","spa","Campos, José Antonio, 1868-"
"txu.059173026541645","Senderos brillantes /","1974","spa","Estupiñán Bass, Nelson."
"txu.059173023790315","Hambre rubia, novela /","1959","spa","Espinoza de Orellana, Nelly."
"mdp.39015053037290","Bruna, soroche y los tíos /","1977","spa","Yánez Cossío, Alicia, 1929-"
"txu.059173026687265","Caperucito azul /","1975","spa","Rodríguez Castelo, Hernán, 1933-"
"wu.89108562547","Débora (novela)","1927","spa","Palacio, Pablo."
"txu.059173024531899","La vuelta a la vida, novela.","1959","spa","León Romero, Carlos Arturo, b. 1886."
"uc1.$b463169","La caballeresa del sol : el gran amor de Bolívar : novela histórica /","1964","spa","Aguilera Malta, Demetrio, 1909-1981."
"inu.32000004803658","!Sucedió en la frontera! ...","1944","spa","Chiriboga Ordóñez, Leonardo."
"txu.059173024545394","El último día de un bandolero romántico /","1935","spa","Sánchez Andrade, Jaime."
"inu.32000004804862","Celebridades malditas! Novela histórica,","1906","spa","Gallegos Naranjo, Manuel, 1845-"
"uc1.$b15582","Prometeo, novela.","1943","spa","Salvador, Humberto, 1906-"
"uc1.$b15583","El cojo navarrete,","1940","spa","Terán, Enrique."
"inu.32000004791903","Una vida morlaca, Nicanor Aguilar.","1951","spa","Muñoz Cueva, Manuel M"
"wu.89104788336","El tálamo de la tumba; novelita moral,","1937","spa","Cadena, Alfonso M."
"uc1.$b252826","Los malhechores de la justicia,","1910","spa","Montalvo, Miguel Ángel."
"txu.059173024544846","Camarada : novela de la vida de los trabajadores. --","1990","spa","Salvador, Humberto, 1906-"
"txu.059173026694216","Palora; novela.","1970","spa","González Hidalgo, Cristóbal."
"txu.059173024393900","A la costa, novela.","1946","spa","Martínez, Luis A. (Luis Alfredo), 1869-1909."
"txu.059173024444568","Eladio Segura; novela precedida de un estudio crítico acerca del autor y de su obra literaria,","1940","spa","Gallegos, Gerardo; Lafarga, Gastón"
"txu.059173026541882","Las cruces sobre el agua /","1979","spa","Gallegos Lara, Joaquín, 1909-1947."
"inu.32000004804870","Guayaquil, novela fantástica,","1901","spa","Gallegos Naranjo, Manuel, 1845-"
"hvd.32044080656424","Thea, novela dramátca [!]","1912","spa","González, Nicolás Augusto, 1859-1918."
"txu.059173026645855","Los hijos /","1986","spa","Cuesta y Cuesta, Alfonso, 1912-1991."
"txu.059173024359312","Madrid, reportaje novelado de una retaguardia heroica /","1937","spa","Aguilera Malta, Demetrio, 1909-"
"txu.059173024333261","Bruma en la cordillera; novelina de los Andes.","1937","spa","Crespo Andrade, Ricardo."
"uc1.b2830913","Destino; novela.","1966","spa","González Hidalgo, Cristóbal."
"uc1.b4052630","El embrujo de Haití, novela.","1937","spa","Gallegos, Gerardo."
"mdp.39015062913002","Banca, novela escolar.","1938","spa","Rojas, Angel F."
"uc1.32106015455899","Juyungo : historia de un negro, una isla y otros negros /","1972","spa","Ortiz, Adalberto."
"txu.059173024447067","Los murmullos de Dios (relatos)","1959","spa","Descalzi, César Ricardo, 1912-"
