"id","title","year","language","authors"
"txu.059173023776234","Las lágrimas de Churún; leyenda de Canaima.","1959","spa","Báez, Carlos."
"mdp.39015065602677","En perpetua fuga.","1962","spa","Oropesa, Juan."
"txu.059173024522333","Balatá.","1936","spa","Paez, Francisco de Paula."
"txu.059173026621551","La roca desnuda : novela /","1970","spa","Croce, Arturo, 1907-"
"txu.059173024462344","El espejo de Carlos Sierra; novela.","1955","spa","Landaeta, Federico."
"txu.059173023790778","El embrujo de un vals : novela /","1959","spa","Ferrero de Tinoco, Cristina."
"uc1.$b718717","Villa Sana,","1914","spa","Villanueva, Carlos Elías."
"uva.x030462289","Retablo : novela postuma.","1966","spa","Muñoz-Rueda, Enrique."
"txu.059173024192240","En la casa del pez que escupe el agua /","1976","spa","Herrera Luque, Francisco J."
"ien.35556038346490","Tierra del sol amada, novela.","1918","spa","Pocaterra, José Rafael, 1890-1955."
"txu.059173023951833","Bela Vegas.","1953","spa","Stolk, Gloria."
"uc1.31210006019267","Incurables /","1949","spa","Gil de Hermoso, Virginia, 1856-1912."
"txu.059173023999658","El camino de El Dorado.","1949","spa","Uslar Pietri, Arturo, 1906-2001."
"txu.059173023998327","La casa de las cuatro pencas (novela venezolana).","1937","spa","Urbaneja Achelpohl, Luis Manuel, 1873-1937."
"txu.059173024388875","Bettina Sierra : historia de una provinciana : novela /","1945","spa","Bruzual, Narcisa."
"uc1.$b718392","Natura victrix.","1913","spa","Cova, Rafael de la."
"txu.059173023798930","Alma venezolana; novela.","1990","spa","Arroyo Guevara, María de."
"txu.059173005574293","La trepadora (novela)","1930","spa","Gallegos, Rómulo, 1884-1969."
"txu.059173026904727","Bezana roja /","1971","spa","Castañón, José Manuel."
"txu.059173024249642","Tierra bajo los pies / [Rómulo Gallegos] ; prólogo, Mario Torrealba Llosi.","1990","spa","Gallegos, Rómulo, 1884-1969."
"txu.059173024444932","Farallón, novela.","1939","spa","García, Agustín."
"txu.059173024526028","La misa de Arlequín; [novela]","1962","spa","Meneses, Guillermo, 1911-"
"miun.aqc9429.0001.001","El forastero : novela.","1990","spa","Gallegos, Rómulo, 1884-1969."
"txu.059173024523314","La exótica (el amor y la guerra)","1934","spa","Olivo Alvarez, Carmen."
"uc1.$b718707","Lejanías que triunfan.","1917","spa","Villanueva, Carlos Elías."
"txu.059173024309631","Setecientas palmeras plantadas en el mismo lugar. Ejercicio.","1974","spa","Balza, José."
"txu.059173023788335","Rojo en la boina azul; [novela]","1962","spa","Torrealba Silva, Virgilio."
"txu.059173024301232","Moreco; novela.","1970","spa","Yépez, Trino."
"txu.059173024530692","Tierra nuestra (por el río Caura)","1969","spa","Maldonado, Samuel Darío, 1870-1925."
"wu.89103231049","La charca, novela de los días de la guerra y del odio.","1924","spa","Villanueva, Carlos Elías."
"uc1.$b150475","El virus; [novela.","1968","spa","Castañón, José Manuel."
"mdp.39015065633086","Borburata /","1967","spa","Díaz Sánchez, Ramón."
"pst.000000043397","La salamandra : (novela) /","1977","spa","Berroeta, Pedro."
"txu.059173024245404","Dinamarca solamente una pensión.","1973","spa","Massiani, Felipe, 1906-"
"hvd.32044080666589","Maldita juventud! (novela contemporanea)","1904","spa","Arévalo González, Rafael, 1866-1935."
"uc1.b3787059","Día de ceniza : novela /","1981","spa","Garmendia, Salvador."
"uc1.b3787610","Piedra de mar; novela.","1981","spa","Massiani, Francisco, 1944-"
